threshold,accuracy,precision,recall,f1
0.006200620062006201,0.43076735390996707,0.429637787567303,0.9985779294653014,0.6007871321013005
0.0063006300630063005,0.43076735390996707,0.429637787567303,0.9985779294653014,0.6007871321013005
0.006400640064006401,0.43076735390996707,0.429637787567303,0.9985779294653014,0.6007871321013005
0.006500650065006501,0.43076735390996707,0.429637787567303,0.9985779294653014,0.6007871321013005
0.006600660066006601,0.43076735390996707,0.429637787567303,0.9985779294653014,0.6007871321013005
0.006700670067006701,0.43101134561424914,0.4297429620563035,0.9985779294653014,0.6008899537908609
0.006800680068006801,0.43101134561424914,0.4297429620563035,0.9985779294653014,0.6008899537908609
0.006900690069006901,0.43101134561424914,0.4297429620563035,0.9985779294653014,0.6008899537908609
0.0070007000700070005,0.43101134561424914,0.4297429620563035,0.9985779294653014,0.6008899537908609
0.007100710071007101,0.43101134561424914,0.4297429620563035,0.9985779294653014,0.6008899537908609
0.007200720072007201,0.43101134561424914,0.4297429620563035,0.9985779294653014,0.6008899537908609
0.007300730073007301,0.43113334146639015,0.42979556861304935,0.9985779294653014,0.6009413778348309
0.007400740074007401,0.43125533731853116,0.42984818805093045,0.9985779294653014,0.6009928106812735
0.007500750075007501,0.4313773331706722,0.4299008203746786,0.9985779294653014,0.6010442523324488
0.007600760076007601,0.43149932902281324,0.4299534655890277,0.9985779294653014,0.6010957027906181
0.0077007700770077014,0.43149932902281324,0.4299534655890277,0.9985779294653014,0.6010957027906181
0.007800780078007801,0.43149932902281324,0.4299534655890277,0.9985779294653014,0.6010957027906181
0.0079007900790079,0.43149932902281324,0.4299534655890277,0.9985779294653014,0.6010957027906181
0.008000800080008,0.43149932902281324,0.4299534655890277,0.9985779294653014,0.6010957027906181
0.008100810081008101,0.43162132487495425,0.43000612369871405,0.9985779294653014,0.601147162058043
0.008200820082008202,0.43174332072709526,0.43005879470847624,0.9985779294653014,0.6011986301369863
0.0083008300830083,0.43174332072709526,0.43005879470847624,0.9985779294653014,0.6011986301369863
0.0084008400840084,0.43174332072709526,0.43005879470847624,0.9985779294653014,0.6011986301369863
0.008500850085008501,0.43174332072709526,0.43005879470847624,0.9985779294653014,0.6011986301369863
0.008600860086008601,0.43174332072709526,0.43005879470847624,0.9985779294653014,0.6011986301369863
0.008700870087008702,0.43174332072709526,0.43005879470847624,0.9985779294653014,0.6011986301369863
0.0088008800880088,0.4318653165792363,0.43011147862305527,0.9985779294653014,0.6012501070297115
0.0089008900890089,0.4318653165792363,0.43011147862305527,0.9985779294653014,0.6012501070297115
0.009000900090009001,0.4318653165792363,0.43011147862305527,0.9985779294653014,0.6012501070297115
0.009100910091009102,0.4318653165792363,0.43011147862305527,0.9985779294653014,0.6012501070297115
0.009200920092009202,0.4318653165792363,0.43009435118245315,0.9982935153583617,0.601181810396506
0.0093009300930093,0.43174332072709526,0.4300245098039216,0.9980091012514221,0.6010620075368277
0.009400940094009401,0.43174332072709526,0.4300245098039216,0.9980091012514221,0.6010620075368277
0.009500950095009501,0.43174332072709526,0.4300245098039216,0.9980091012514221,0.6010620075368277
0.009600960096009602,0.43174332072709526,0.4300245098039216,0.9980091012514221,0.6010620075368277
